ZIP,COUNTY,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
91306,06037,WINNETKA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91307,06037,WEST HILLS,CA,0.918433385,0.973831776,0.976000000,0.922261484
91307,06111,WEST HILLS,CA,0.081566615,0.026168224,0.024000000,0.077738516
91308,06037,WEST HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91309,06037,CANOGA PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91310,06037,CASTAIC,CA,1.000000000,1.000000000,1.000000000,1.000000000
91311,06111,CHATSWORTH,CA,0.007640940,0.000308356,0.003940887,0.006252521
91311,06037,CHATSWORTH,CA,0.992359060,0.999691644,0.996059113,0.993747479
91313,06037,CHATSWORTH,CA,1.000000000,1.000000000,1.000000000,1.000000000
91316,06037,ENCINO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91319,06111,NEWBURY PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91320,06111,NEWBURY PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91321,06037,NEWHALL,CA,1.000000000,1.000000000,1.000000000,1.000000000
91322,06037,NEWHALL,CA,1.000000000,1.000000000,0.000000000,1.000000000
91324,06037,NORTHRIDGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91325,06037,NORTHRIDGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91326,06037,PORTER RANCH,CA,1.000000000,1.000000000,1.000000000,1.000000000
91327,06037,NORTHRIDGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91328,06037,NORTHRIDGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91330,06037,NORTHRIDGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91331,06037,PACOIMA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91333,06037,PACOIMA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91334,06037,PACOIMA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91335,06037,RESEDA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91337,06037,RESEDA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91340,06037,SAN FERNANDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91341,06037,SAN FERNANDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91342,06037,SYLMAR,CA,1.000000000,1.000000000,1.000000000,1.000000000
91343,06037,NORTH HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91344,06037,GRANADA HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91345,06037,MISSION HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91346,06037,MISSION HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91350,06037,SANTA CLARITA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91351,06037,CANYON COUNTRY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91352,06037,SUN VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91353,06037,SUN VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91354,06037,VALENCIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91355,06037,VALENCIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91356,06037,TARZANA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91357,06037,TARZANA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91358,06111,THOUSAND OAKS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91359,06111,WESTLAKE VILLAGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91360,06111,THOUSAND OAKS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91361,06037,WESTLAKE VILLAGE,CA,0.338971583,0.245040214,0.214912281,0.318259004
91361,06111,WESTLAKE VILLAGE,CA,0.661028417,0.754959786,0.785087719,0.681740996
91362,06037,THOUSAND OAKS,CA,0.028728436,0.355121562,0.163265306,0.081499409
91362,06111,THOUSAND OAKS,CA,0.971271564,0.644878438,0.836734694,0.918500591
91364,06037,WOODLAND HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91365,06037,WOODLAND HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91367,06037,WOODLAND HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91371,06037,WOODLAND HILLS,CA,0.000000000,1.000000000,0.000000000,1.000000000
91372,06037,CALABASAS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91376,06037,AGOURA HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91377,06111,OAK PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91380,06037,SANTA CLARITA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91381,06037,STEVENSON RANCH,CA,1.000000000,1.000000000,1.000000000,1.000000000
91382,06037,SANTA CLARITA,CA,0.000000000,0.000000000,1.000000000,1.000000000
91383,06037,SANTA CLARITA,CA,0.000000000,0.000000000,1.000000000,1.000000000
91384,06037,CASTAIC,CA,1.000000000,1.000000000,1.000000000,1.000000000
91385,06037,VALENCIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91386,06037,CANYON COUNTRY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91387,06037,CANYON COUNTRY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91390,06037,SANTA CLARITA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91392,06037,SYLMAR,CA,1.000000000,1.000000000,1.000000000,1.000000000
91393,06037,NORTH HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91394,06037,GRANADA HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91395,06037,MISSION HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91396,06037,WINNETKA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91401,06037,VAN NUYS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91402,06037,PANORAMA CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91403,06037,SHERMAN OAKS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91404,06037,VAN NUYS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91405,06037,VAN NUYS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91406,06037,VAN NUYS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91407,06037,VAN NUYS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91408,06037,VAN NUYS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91409,06037,VAN NUYS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91411,06037,VAN NUYS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91412,06037,PANORAMA CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91413,06037,SHERMAN OAKS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91416,06037,ENCINO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91423,06037,SHERMAN OAKS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91426,06037,ENCINO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91436,06037,ENCINO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91470,06037,VAN NUYS,CA,0.000000000,1.000000000,0.000000000,1.000000000
91482,06037,VAN NUYS,CA,0.000000000,0.000000000,1.000000000,1.000000000
91499,06037,VAN NUYS,CA,0.000000000,0.000000000,1.000000000,1.000000000
91501,06037,BURBANK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91502,06037,BURBANK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91503,06037,BURBANK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91504,06037,BURBANK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91505,06037,BURBANK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91506,06037,BURBANK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91507,06037,BURBANK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91508,06037,BURBANK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91510,06037,BURBANK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91521,06037,BURBANK,CA,0.000000000,1.000000000,0.000000000,1.000000000
91522,06037,BURBANK,CA,0.000000000,1.000000000,0.000000000,1.000000000
91523,06037,BURBANK,CA,0.000000000,1.000000000,0.000000000,1.000000000
91601,06037,NORTH HOLLYWOOD,CA,1.000000000,1.000000000,1.000000000,1.000000000
91602,06037,NORTH HOLLYWOOD,CA,1.000000000,1.000000000,1.000000000,1.000000000
91603,06037,NORTH HOLLYWOOD,CA,1.000000000,1.000000000,1.000000000,1.000000000
91604,06037,STUDIO CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91605,06037,NORTH HOLLYWOOD,CA,1.000000000,1.000000000,1.000000000,1.000000000
91606,06037,NORTH HOLLYWOOD,CA,1.000000000,1.000000000,1.000000000,1.000000000
91607,06037,VALLEY VILLAGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91608,06037,UNIVERSAL CITY,CA,0.000000000,1.000000000,1.000000000,1.000000000
91609,06037,NORTH HOLLYWOOD,CA,1.000000000,1.000000000,1.000000000,1.000000000
91610,06037,TOLUCA LAKE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91614,06037,STUDIO CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91615,06037,NORTH HOLLYWOOD,CA,1.000000000,1.000000000,1.000000000,1.000000000
91617,06037,VALLEY VILLAGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91701,06071,RANCHO CUCAMONGA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91702,06037,AZUSA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91706,06037,BALDWIN PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91708,06071,CHINO,CA,1.000000000,0.998507463,1.000000000,0.999894370
91708,06065,CHINO,CA,0.000000000,0.001492537,0.000000000,0.000105630
91709,06071,CHINO HILLS,CA,0.998942247,1.000000000,1.000000000,0.999028780
91709,06037,CHINO HILLS,CA,0.001057753,0.000000000,0.000000000,0.000971220
91710,06071,CHINO,CA,0.999757674,1.000000000,1.000000000,0.999796776
91710,06037,CHINO,CA,0.000242326,0.000000000,0.000000000,0.000203224
91711,06037,CLAREMONT,CA,1.000000000,1.000000000,1.000000000,1.000000000
91714,06037,CITY OF INDUSTRY,CA,0.000000000,0.000000000,1.000000000,1.000000000
91715,06037,CITY OF INDUSTRY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91716,06037,CITY OF INDUSTRY,CA,0.000000000,0.000000000,1.000000000,1.000000000
91722,06037,COVINA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91723,06037,COVINA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91724,06037,COVINA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91729,06071,RANCHO CUCAMONGA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91730,06071,RANCHO CUCAMONGA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91731,06037,EL MONTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91732,06037,EL MONTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91733,06037,SOUTH EL MONTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91734,06037,EL MONTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91737,06071,RANCHO CUCAMONGA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91739,06071,RANCHO CUCAMONGA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91740,06037,GLENDORA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91741,06037,GLENDORA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91743,06071,GUASTI,CA,1.000000000,1.000000000,1.000000000,1.000000000
91744,06037,LA PUENTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91745,06037,HACIENDA HEIGHTS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91746,06037,LA PUENTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91747,06037,LA PUENTE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91748,06037,ROWLAND HEIGHTS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91750,06037,LA VERNE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91752,06071,MIRA LOMA,CA,0.000000000,0.001037344,0.001360544,0.000129441
91752,06065,MIRA LOMA,CA,1.000000000,0.998962656,0.998639456,0.999870559
91754,06037,MONTEREY PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91755,06037,MONTEREY PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
91756,06037,MONTEREY PARK,CA,0.000000000,1.000000000,0.000000000,1.000000000
91759,06071,MT BALDY,CA,0.000000000,1.000000000,0.000000000,1.000000000
91761,06065,ONTARIO,CA,0.000000000,0.000453206,0.000000000,0.000064702
91761,06071,ONTARIO,CA,1.000000000,0.999546794,1.000000000,0.999935298
91762,06065,ONTARIO,CA,0.000083928,0.000930665,0.000000000,0.000142000
91762,06071,ONTARIO,CA,0.999916072,0.999069335,1.000000000,0.999858000
91763,06071,MONTCLAIR,CA,1.000000000,1.000000000,1.000000000,1.000000000
91764,06071,ONTARIO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91765,06037,DIAMOND BAR,CA,1.000000000,1.000000000,1.000000000,1.000000000
91766,06037,POMONA,CA,0.946768438,0.969989282,0.923315259,0.947327819
91766,06071,POMONA,CA,0.053231562,0.030010718,0.076684741,0.052672181
91767,06037,POMONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91768,06037,POMONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91769,06037,POMONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91770,06037,ROSEMEAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
91771,06037,ROSEMEAD,CA,0.000000000,1.000000000,0.000000000,1.000000000
91772,06037,ROSEMEAD,CA,0.000000000,1.000000000,0.000000000,1.000000000
91773,06037,SAN DIMAS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91775,06037,SAN GABRIEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
91776,06037,SAN GABRIEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
91778,06037,SAN GABRIEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
91780,06037,TEMPLE CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91784,06071,UPLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
91785,06071,UPLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
91786,06071,UPLAND,CA,0.998084470,0.928899083,0.983762796,0.987003302
91786,06037,UPLAND,CA,0.001915530,0.071100917,0.016237204,0.012996698
91788,06037,WALNUT,CA,1.000000000,1.000000000,1.000000000,1.000000000
91789,06037,WALNUT,CA,1.000000000,1.000000000,1.000000000,1.000000000
91790,06037,WEST COVINA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91791,06037,WEST COVINA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91792,06037,WEST COVINA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91793,06037,WEST COVINA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91801,06037,ALHAMBRA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91802,06037,ALHAMBRA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91803,06037,ALHAMBRA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91804,06037,ALHAMBRA,CA,0.000000000,0.000000000,1.000000000,1.000000000
91896,06037,ALHAMBRA,CA,0.000000000,0.000000000,1.000000000,1.000000000
91899,06037,ALHAMBRA,CA,0.000000000,0.000000000,1.000000000,1.000000000
91901,06073,ALPINE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91902,06073,BONITA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91903,06073,ALPINE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91905,06073,BOULEVARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
91906,06073,CAMPO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91908,06073,BONITA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91910,06073,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91911,06073,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91912,06073,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91913,06073,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91914,06073,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91915,06073,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91916,06073,DESCANSO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91917,06073,DULZURA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91921,06073,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91931,06073,GUATAY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91932,06073,IMPERIAL BEACH,CA,1.000000000,1.000000000,1.000000000,1.000000000
91933,06073,IMPERIAL BEACH,CA,1.000000000,1.000000000,1.000000000,1.000000000
91934,06073,JACUMBA,CA,1.000000000,1.000000000,0.000000000,1.000000000
91935,06073,JAMUL,CA,1.000000000,1.000000000,1.000000000,1.000000000
91941,06073,LA MESA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91942,06073,LA MESA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91943,06073,LA MESA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91944,06073,LA MESA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91945,06073,LEMON GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91946,06073,LEMON GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91948,06073,MOUNT LAGUNA,CA,1.000000000,1.000000000,0.000000000,1.000000000
91950,06073,NATIONAL CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91951,06073,NATIONAL CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91962,06073,PINE VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91963,06073,POTRERO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91976,06073,SPRING VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91977,06073,SPRING VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91978,06073,SPRING VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91979,06073,SPRING VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91980,06073,TECATE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92003,06073,BONSALL,CA,1.000000000,1.000000000,1.000000000,1.000000000
92004,06073,BORREGO SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92007,06073,CARDIFF BY THE SEA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92008,06073,CARLSBAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92009,06073,CARLSBAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92010,06073,CARLSBAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92011,06073,CARLSBAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92013,06073,CARLSBAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92014,06073,DEL MAR,CA,1.000000000,1.000000000,1.000000000,1.000000000
92018,06073,CARLSBAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92019,06073,EL CAJON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92020,06073,EL CAJON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92021,06073,EL CAJON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92022,06073,EL CAJON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92023,06073,ENCINITAS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92024,06073,ENCINITAS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92025,06073,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92026,06073,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92027,06073,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92028,06065,FALLBROOK,CA,0.000546448,0.000000000,0.000000000,0.000502834
92028,06073,FALLBROOK,CA,0.999453552,1.000000000,1.000000000,0.999497166
92029,06073,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92030,06073,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92033,06073,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92036,06073,JULIAN,CA,1.000000000,1.000000000,1.000000000,1.000000000
92037,06073,LA JOLLA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92038,06073,LA JOLLA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92039,06073,LA JOLLA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92040,06073,LAKESIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92046,06073,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92049,06073,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92051,06073,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92052,06073,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92054,06073,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92055,06073,CAMP PENDLETON,CA,0.000000000,1.000000000,1.000000000,1.000000000
92056,06073,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92057,06073,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92058,06073,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92059,06073,PALA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92060,06073,PALOMAR MOUNTAIN,CA,1.000000000,1.000000000,0.000000000,1.000000000
92061,06073,PAUMA VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92064,06073,POWAY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92065,06073,RAMONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
